r,t,f,y,UseByTechnologyAnnual
KENYA,PWRHYD016,HYD,2020,0.2592
KENYA,PWRHYD016,HYD,2021,0.2592
KENYA,PWRHYD016,HYD,2022,0.2592
KENYA,PWRHYD016,HYD,2023,0.3563
KENYA,PWRHYD016,HYD,2024,0.3895
KENYA,PWRHYD016,HYD,2025,0.3935
KENYA,PWRHYD016,HYD,2026,0.7232
KENYA,PWRHYD016,HYD,2027,0.8694
KENYA,PWRHYD016,HYD,2028,0.9106
KENYA,PWRHYD016,HYD,2029,1.009
KENYA,PWRHYD016,HYD,2030,1.4955
KENYA,PWRHYD016,HYD,2031,1.8691
KENYA,PWRHYD016,HYD,2032,2.111
KENYA,PWRHYD016,HYD,2033,2.5391
KENYA,PWRHYD016,HYD,2034,2.8728
KENYA,PWRHYD016,HYD,2035,3.2942
KENYA,PWRHYD016,HYD,2036,3.6651
KENYA,PWRHYD016,HYD,2037,3.7129
KENYA,PWRHYD016,HYD,2038,3.7648
KENYA,PWRHYD016,HYD,2039,3.8206
KENYA,PWRHYD016,HYD,2040,3.8831
KENYA,PWRHYD016,HYD,2041,3.9509
KENYA,PWRHYD016,HYD,2042,4.0254
KENYA,PWRHYD016,HYD,2043,4.1064
KENYA,PWRHYD016,HYD,2044,4.1942
KENYA,PWRHYD016,HYD,2045,4.2912
KENYA,PWRHYD016,HYD,2046,4.3976
KENYA,PWRHYD016,HYD,2047,4.5132
KENYA,PWRHYD016,HYD,2048,4.6395
KENYA,PWRHYD016,HYD,2049,4.7777
KENYA,PWRHYD016,HYD,2050,4.9293
KENYA,PWRHYD101,HYD,2021,0.1329
KENYA,PWRHYD101,HYD,2022,0.285
KENYA,PWRHYD101,HYD,2023,0.4588
KENYA,PWRHYD101,HYD,2024,0.6576
KENYA,PWRHYD101,HYD,2025,0.8849
KENYA,PWRHYD101,HYD,2026,1.1447
KENYA,PWRHYD101,HYD,2027,1.442
KENYA,PWRHYD101,HYD,2028,1.7818
KENYA,PWRHYD101,HYD,2029,2.1705
KENYA,PWRHYD101,HYD,2030,2.6148
KENYA,PWRHYD101,HYD,2031,3.123
KENYA,PWRHYD101,HYD,2032,3.7041
KENYA,PWRHYD101,HYD,2033,4.3686
KENYA,PWRHYD101,HYD,2034,5.1284
KENYA,PWRHYD101,HYD,2035,5.9973
KENYA,PWRHYD101,HYD,2036,6.9908
KENYA,PWRHYD101,HYD,2037,8.1269
KENYA,PWRHYD101,HYD,2038,9.4261
KENYA,PWRHYD101,HYD,2039,9.4261
KENYA,PWRHYD101,HYD,2040,9.4261
KENYA,PWRHYD101,HYD,2041,9.4261
KENYA,PWRHYD101,HYD,2042,9.4261
KENYA,PWRHYD101,HYD,2043,9.4261
KENYA,PWRHYD101,HYD,2044,9.4261
KENYA,PWRHYD101,HYD,2045,9.4261
KENYA,PWRHYD101,HYD,2046,9.4261
KENYA,PWRHYD101,HYD,2047,9.4261
KENYA,PWRHYD101,HYD,2048,9.4261
KENYA,PWRHYD101,HYD,2049,9.4261
KENYA,PWRHYD101,HYD,2050,9.4261
KENYA,PWRNGS002,NGS,2031,2.96
KENYA,PWRNGS002,NGS,2032,6.6418
KENYA,PWRNGS002,NGS,2033,7.6229
KENYA,PWRNGS002,NGS,2034,16.0888
KENYA,PWRNGS002,NGS,2035,21.9173
KENYA,PWRNGS002,NGS,2036,10.9882
KENYA,PWRNGS002,NGS,2037,12.8459
KENYA,PWRNGS002,NGS,2038,21.9173
KENYA,PWRNGS002,NGS,2039,8.8251
KENYA,PWRNGS002,NGS,2040,5.9713
KENYA,PWRNGS002,NGS,2041,6.5665
KENYA,PWRNGS002,NGS,2042,5.929
KENYA,PWRNGS002,NGS,2043,6.1525
KENYA,PWRNGS002,NGS,2044,6.8618
KENYA,PWRNGS002,NGS,2045,6.5579
KENYA,PWRNGS002,NGS,2046,6.9067
KENYA,PWRNGS002,NGS,2047,7.0511
KENYA,PWRNGS002,NGS,2048,6.6652
KENYA,PWRNGS002,NGS,2049,6.956
KENYA,PWRNGS002,NGS,2050,6.593
KENYA,PWRNGS003,NGS,2041,6.422
KENYA,PWRNGS003,NGS,2042,6.3033
KENYA,PWRNGS003,NGS,2043,6.4417
KENYA,PWRNGS003,NGS,2044,6.1631
KENYA,PWRNGS003,NGS,2045,7.7152
KENYA,PWRNGS003,NGS,2046,7.3074
KENYA,PWRNGS003,NGS,2047,7.2147
KENYA,PWRNGS003,NGS,2048,7.2576
KENYA,PWRNGS003,NGS,2049,6.3117
KENYA,PWRNGS003,NGS,2050,7.051
KENYA,PWRNGS004,NGS,2030,1.4287
KENYA,PWRNGS004,NGS,2031,1.0302
KENYA,PWRNGS004,NGS,2032,1.2201
KENYA,PWRNGS004,NGS,2033,4.1502
KENYA,PWRNGS004,NGS,2034,4.2919
KENYA,PWRNGS004,NGS,2035,4.6195
KENYA,PWRNGS004,NGS,2036,4.5964
KENYA,PWRNGS004,NGS,2037,4.6572
KENYA,PWRNGS004,NGS,2038,4.8932
KENYA,PWRNGS004,NGS,2039,4.6711
KENYA,PWRNGS004,NGS,2040,4.6711
KENYA,PWRNGS004,NGS,2041,4.6711
KENYA,PWRNGS004,NGS,2042,4.6711
KENYA,PWRNGS004,NGS,2043,4.6711
KENYA,PWRNGS004,NGS,2044,4.6711
KENYA,PWRNGS004,NGS,2045,4.6711
KENYA,PWRNGS004,NGS,2046,4.6711
KENYA,PWRNGS004,NGS,2047,4.6711
KENYA,PWRNGS004,NGS,2048,4.6711
KENYA,PWRNGS004,NGS,2049,4.6711
KENYA,PWRNGS004,NGS,2050,4.6711
KENYA,PWRNGS005,NGS,2033,0.269
KENYA,PWRNGS005,NGS,2034,1.3616
KENYA,PWRNGS005,NGS,2035,1.4611
KENYA,PWRNGS005,NGS,2036,1.5035
KENYA,PWRNGS005,NGS,2037,1.5993
KENYA,PWRNGS005,NGS,2038,1.5752
KENYA,PWRNGS005,NGS,2039,0.6695
KENYA,PWRNGS005,NGS,2040,0.805
KENYA,PWRNGS005,NGS,2041,1.5426
KENYA,PWRNGS005,NGS,2042,0.8191
KENYA,PWRNGS005,NGS,2043,2.0372
KENYA,PWRNGS005,NGS,2044,1.5851
KENYA,PWRNGS005,NGS,2045,2.1279
KENYA,PWRNGS005,NGS,2046,1.3184
KENYA,PWRNGS005,NGS,2047,1.6312
KENYA,PWRNGS005,NGS,2048,1.5966
KENYA,PWRNGS005,NGS,2049,1.3664
KENYA,PWRNGS005,NGS,2050,1.2209
KENYA,PWRNGS006,NGS,2034,0.6589
KENYA,PWRNGS006,NGS,2035,1.1888
KENYA,PWRNGS006,NGS,2036,0.9543
KENYA,PWRNGS006,NGS,2037,1.5941
KENYA,PWRNGS006,NGS,2038,1.7554
KENYA,PWRNGS006,NGS,2039,1.4895
KENYA,PWRNGS006,NGS,2040,0.5774
KENYA,PWRNGS006,NGS,2041,1.4443
KENYA,PWRNGS006,NGS,2042,1.4499
KENYA,PWRNGS006,NGS,2043,1.7406
KENYA,PWRNGS006,NGS,2044,1.7613
KENYA,PWRNGS006,NGS,2045,1.4018
KENYA,PWRNGS006,NGS,2046,1.8278
KENYA,PWRNGS006,NGS,2047,1.4549
KENYA,PWRNGS006,NGS,2048,1.5258
KENYA,PWRNGS006,NGS,2049,1.6666
KENYA,PWRNGS006,NGS,2050,1.0866
KENYA,PWRNGS009,NGS,2033,0.6137
KENYA,PWRNGS009,NGS,2034,1.8952
KENYA,PWRNGS009,NGS,2035,1.4121
KENYA,PWRNGS009,NGS,2036,1.96
KENYA,PWRNGS009,NGS,2037,2.23
KENYA,PWRNGS009,NGS,2038,3.7417
KENYA,PWRNGS009,NGS,2039,1.9111
KENYA,PWRNGS009,NGS,2040,1.528
KENYA,PWRNGS009,NGS,2041,2.6298
KENYA,PWRNGS009,NGS,2042,1.8995
KENYA,PWRNGS009,NGS,2043,2.7739
KENYA,PWRNGS009,NGS,2044,2.2568
KENYA,PWRNGS009,NGS,2045,2.5198
KENYA,PWRNGS009,NGS,2046,2.5198
KENYA,PWRNGS009,NGS,2047,2.6375
KENYA,PWRNGS009,NGS,2048,2.6701
KENYA,PWRNGS009,NGS,2049,2.5445
KENYA,PWRNGS010,NGS,2035,2.8558
KENYA,PWRNGS010,NGS,2036,1.7259
KENYA,PWRNGS010,NGS,2037,2.7619
KENYA,PWRNGS010,NGS,2038,2.8235
KENYA,PWRNGS010,NGS,2039,2.013
KENYA,PWRNGS010,NGS,2040,1.4461
KENYA,PWRNGS010,NGS,2041,3.0513
KENYA,PWRNGS010,NGS,2042,2.2161
KENYA,PWRNGS010,NGS,2043,3.1381
KENYA,PWRNGS010,NGS,2044,3.5069
KENYA,PWRNGS010,NGS,2045,2.8979
KENYA,PWRNGS010,NGS,2046,2.2799
KENYA,PWRNGS010,NGS,2047,2.8235
KENYA,PWRNGS010,NGS,2048,2.5895
KENYA,PWRNGS010,NGS,2049,2.8235
KENYA,PWRNGS010,NGS,2050,2.0363
KENYA,PWRNGS011,NGS,2034,2.0208
KENYA,PWRNGS011,NGS,2035,2.3606
KENYA,PWRNGS011,NGS,2036,2.1212
KENYA,PWRNGS011,NGS,2037,2.5732
KENYA,PWRNGS011,NGS,2038,3.4271
KENYA,PWRNGS011,NGS,2039,1.6739
KENYA,PWRNGS011,NGS,2040,2.1256
KENYA,PWRNGS011,NGS,2041,2.4937
KENYA,PWRNGS011,NGS,2042,2.1587
KENYA,PWRNGS011,NGS,2043,3.104
KENYA,PWRNGS011,NGS,2044,2.5895
KENYA,PWRNGS011,NGS,2045,2.3958
KENYA,PWRNGS011,NGS,2046,3.1985
KENYA,PWRNGS011,NGS,2047,2.9785
KENYA,PWRNGS011,NGS,2048,2.6995
KENYA,PWRNGS011,NGS,2049,2.2687
KENYA,PWRNGS011,NGS,2050,2.5383
KENYA,PWRNGS018,NGS,2033,0.1555
KENYA,PWRNGS018,NGS,2034,1.9046
KENYA,PWRNGS018,NGS,2035,6.831
KENYA,PWRNGS018,NGS,2036,5.5571
KENYA,PWRNGS018,NGS,2037,7.9756
KENYA,PWRNGS018,NGS,2038,14.7004
KENYA,PWRNGS018,NGS,2039,17.6161
KENYA,PWRNGS018,NGS,2040,16.8449
KENYA,PWRNGS018,NGS,2041,16.8489
KENYA,PWRNGS018,NGS,2042,20.6515
KENYA,PWRNGS018,NGS,2043,23.8866
KENYA,PWRNGS018,NGS,2044,30.063
KENYA,PWRNGS018,NGS,2045,38.3175
KENYA,PWRNGS018,NGS,2046,40.7035
KENYA,PWRNGS018,NGS,2047,40.4658
KENYA,PWRNGS018,NGS,2048,37.0503
KENYA,PWRNGS018,NGS,2049,33.2461
KENYA,PWRNGS018,NGS,2050,30.1659
KENYA,PWRPHS001,ELC001,2037,0.0392
KENYA,PWRPHS001,ELC001,2038,0.1407
KENYA,PWRPHS001,ELC001,2039,0.1407
KENYA,PWRPHS001,ELC001,2040,0.2453
KENYA,PWRPHS001,ELC001,2041,0.2453
KENYA,PWRPHS001,ELC001,2042,0.2453
KENYA,PWRPHS001,ELC001,2043,0.2453
KENYA,PWRPHS001,ELC001,2044,0.2453
KENYA,PWRPHS001,ELC001,2045,0.2453
KENYA,PWRPHS001,ELC001,2046,0.2453
KENYA,PWRPHS001,ELC001,2047,0.2453
KENYA,PWRPHS001,ELC001,2048,0.2453
KENYA,PWRPHS001,ELC001,2049,0.2453
KENYA,PWRPHS001,ELC001,2050,0.2453
KENYA,PWRPHS002,ELC001,2038,0.1504
KENYA,PWRPHS002,ELC001,2039,0.1504
KENYA,PWRPHS002,ELC001,2040,0.3619
KENYA,PWRPHS002,ELC001,2041,0.3619
KENYA,PWRPHS002,ELC001,2042,0.3619
KENYA,PWRPHS002,ELC001,2043,0.3619
KENYA,PWRPHS002,ELC001,2044,0.3619
KENYA,PWRPHS002,ELC001,2045,0.3619
KENYA,PWRPHS002,ELC001,2046,0.3619
KENYA,PWRPHS002,ELC001,2047,0.3619
KENYA,PWRPHS002,ELC001,2048,0.3619
KENYA,PWRPHS002,ELC001,2049,0.3619
KENYA,PWRPHS002,ELC001,2050,0.3619
KENYA,PWRSOL001,SOL,2019,0.3096
KENYA,PWRSOL001,SOL,2020,0.3096
KENYA,PWRSOL001,SOL,2021,0.3096
KENYA,PWRSOL001,SOL,2022,0.3096
KENYA,PWRSOL001,SOL,2023,0.3096
KENYA,PWRSOL001,SOL,2024,0.3096
KENYA,PWRSOL001,SOL,2025,0.3096
KENYA,PWRSOL001,SOL,2026,0.3096
KENYA,PWRSOL001,SOL,2027,0.3096
KENYA,PWRSOL001,SOL,2028,0.3096
KENYA,PWRSOL001,SOL,2029,0.3096
KENYA,PWRSOL001,SOL,2030,0.3096
KENYA,PWRSOL001,SOL,2031,0.3096
KENYA,PWRSOL001,SOL,2032,0.3096
KENYA,PWRSOL001,SOL,2033,0.3096
KENYA,PWRSOL001,SOL,2034,0.3096
KENYA,PWRSOL001,SOL,2035,0.3096
KENYA,PWRSOL001,SOL,2036,0.3096
KENYA,PWRSOL001,SOL,2037,0.3096
KENYA,PWRSOL002,SOL,2023,0.2477
KENYA,PWRSOL002,SOL,2024,0.2477
KENYA,PWRSOL002,SOL,2025,0.2477
KENYA,PWRSOL002,SOL,2026,0.2477
KENYA,PWRSOL002,SOL,2027,0.2477
KENYA,PWRSOL002,SOL,2028,0.2477
KENYA,PWRSOL002,SOL,2029,0.2477
KENYA,PWRSOL002,SOL,2030,0.2477
KENYA,PWRSOL002,SOL,2031,0.2477
KENYA,PWRSOL002,SOL,2032,0.2477
KENYA,PWRSOL002,SOL,2033,0.2477
KENYA,PWRSOL002,SOL,2034,0.2477
KENYA,PWRSOL002,SOL,2035,0.2477
KENYA,PWRSOL002,SOL,2036,0.2477
KENYA,PWRSOL002,SOL,2037,0.2477
KENYA,PWRSOL002,SOL,2038,0.2477
KENYA,PWRSOL002,SOL,2039,0.2477
KENYA,PWRSOL002,SOL,2040,0.2477
KENYA,PWRSOL002,SOL,2041,0.2477
KENYA,PWRSOL002,SOL,2042,0.2477
KENYA,PWRSOL003,SOL,2032,0.1858
KENYA,PWRSOL003,SOL,2033,0.1858
KENYA,PWRSOL003,SOL,2034,0.1858
KENYA,PWRSOL003,SOL,2035,0.1858
KENYA,PWRSOL003,SOL,2036,0.1858
KENYA,PWRSOL003,SOL,2037,0.1858
KENYA,PWRSOL003,SOL,2038,0.1858
KENYA,PWRSOL003,SOL,2039,0.1858
KENYA,PWRSOL003,SOL,2040,0.1858
KENYA,PWRSOL003,SOL,2041,0.1858
KENYA,PWRSOL003,SOL,2042,0.1858
KENYA,PWRSOL003,SOL,2043,0.1858
KENYA,PWRSOL003,SOL,2044,0.1858
KENYA,PWRSOL003,SOL,2045,0.1858
KENYA,PWRSOL003,SOL,2046,0.1858
KENYA,PWRSOL003,SOL,2047,0.1858
KENYA,PWRSOL003,SOL,2048,0.1858
KENYA,PWRSOL003,SOL,2049,0.1858
KENYA,PWRSOL003,SOL,2050,0.1858
KENYA,PWRSOL004,SOL,2032,0.2477
KENYA,PWRSOL004,SOL,2033,0.2477
KENYA,PWRSOL004,SOL,2034,0.2477
KENYA,PWRSOL004,SOL,2035,0.2477
KENYA,PWRSOL004,SOL,2036,0.2477
KENYA,PWRSOL004,SOL,2037,0.2477
KENYA,PWRSOL004,SOL,2038,0.2477
KENYA,PWRSOL004,SOL,2039,0.2477
KENYA,PWRSOL004,SOL,2040,0.2477
KENYA,PWRSOL004,SOL,2041,0.2477
KENYA,PWRSOL004,SOL,2042,0.2477
KENYA,PWRSOL004,SOL,2043,0.2477
KENYA,PWRSOL004,SOL,2044,0.2477
KENYA,PWRSOL004,SOL,2045,0.2477
KENYA,PWRSOL004,SOL,2046,0.2477
KENYA,PWRSOL004,SOL,2047,0.2477
KENYA,PWRSOL004,SOL,2048,0.2477
KENYA,PWRSOL004,SOL,2049,0.2477
KENYA,PWRSOL004,SOL,2050,0.2477
KENYA,PWRSOL005,SOL,2032,0.2477
KENYA,PWRSOL005,SOL,2033,0.2477
KENYA,PWRSOL005,SOL,2034,0.2477
KENYA,PWRSOL005,SOL,2035,0.2477
KENYA,PWRSOL005,SOL,2036,0.2477
KENYA,PWRSOL005,SOL,2037,0.2477
KENYA,PWRSOL005,SOL,2038,0.2477
KENYA,PWRSOL005,SOL,2039,0.2477
KENYA,PWRSOL005,SOL,2040,0.2477
KENYA,PWRSOL005,SOL,2041,0.2477
KENYA,PWRSOL005,SOL,2042,0.2477
KENYA,PWRSOL005,SOL,2043,0.2477
KENYA,PWRSOL005,SOL,2044,0.2477
KENYA,PWRSOL005,SOL,2045,0.2477
KENYA,PWRSOL005,SOL,2046,0.2477
KENYA,PWRSOL005,SOL,2047,0.2477
KENYA,PWRSOL005,SOL,2048,0.2477
KENYA,PWRSOL005,SOL,2049,0.2477
KENYA,PWRSOL005,SOL,2050,0.2477
KENYA,PWRSOL006,SOL,2023,0.0093
KENYA,PWRSOL006,SOL,2024,0.0093
KENYA,PWRSOL006,SOL,2025,0.0093
KENYA,PWRSOL006,SOL,2026,0.0093
KENYA,PWRSOL006,SOL,2027,0.0093
KENYA,PWRSOL006,SOL,2028,0.0093
KENYA,PWRSOL006,SOL,2029,0.0093
KENYA,PWRSOL006,SOL,2030,0.0093
KENYA,PWRSOL006,SOL,2031,0.0093
KENYA,PWRSOL006,SOL,2032,0.0093
KENYA,PWRSOL006,SOL,2033,0.0093
KENYA,PWRSOL006,SOL,2034,0.0093
KENYA,PWRSOL006,SOL,2035,0.0093
KENYA,PWRSOL006,SOL,2036,0.0093
KENYA,PWRSOL006,SOL,2037,0.0093
KENYA,PWRSOL006,SOL,2038,0.0093
KENYA,PWRSOL006,SOL,2039,0.0093
KENYA,PWRSOL006,SOL,2040,0.0093
KENYA,PWRSOL006,SOL,2041,0.0093
KENYA,PWRSOL006,SOL,2042,0.0093
KENYA,PWRSOL008,SOL,2022,0.2477
KENYA,PWRSOL008,SOL,2023,0.2477
KENYA,PWRSOL008,SOL,2024,0.2477
KENYA,PWRSOL008,SOL,2025,0.2477
KENYA,PWRSOL008,SOL,2026,0.2477
KENYA,PWRSOL008,SOL,2027,0.2477
KENYA,PWRSOL008,SOL,2028,0.2477
KENYA,PWRSOL008,SOL,2029,0.2477
KENYA,PWRSOL008,SOL,2030,0.2477
KENYA,PWRSOL008,SOL,2031,0.2477
KENYA,PWRSOL008,SOL,2032,0.2477
KENYA,PWRSOL008,SOL,2033,0.2477
KENYA,PWRSOL008,SOL,2034,0.2477
KENYA,PWRSOL008,SOL,2035,0.2477
KENYA,PWRSOL008,SOL,2036,0.2477
KENYA,PWRSOL008,SOL,2037,0.2477
KENYA,PWRSOL008,SOL,2038,0.2477
KENYA,PWRSOL008,SOL,2039,0.2477
KENYA,PWRSOL008,SOL,2040,0.2477
KENYA,PWRSOL008,SOL,2041,0.2477
KENYA,PWRSOL009,SOL,2026,0.2477
KENYA,PWRSOL009,SOL,2027,0.2477
KENYA,PWRSOL009,SOL,2028,0.2477
KENYA,PWRSOL009,SOL,2029,0.2477
KENYA,PWRSOL009,SOL,2030,0.2477
KENYA,PWRSOL009,SOL,2031,0.2477
KENYA,PWRSOL009,SOL,2032,0.2477
KENYA,PWRSOL009,SOL,2033,0.2477
KENYA,PWRSOL009,SOL,2034,0.2477
KENYA,PWRSOL009,SOL,2035,0.2477
KENYA,PWRSOL009,SOL,2036,0.2477
KENYA,PWRSOL009,SOL,2037,0.2477
KENYA,PWRSOL009,SOL,2038,0.2477
KENYA,PWRSOL009,SOL,2039,0.2477
KENYA,PWRSOL009,SOL,2040,0.2477
KENYA,PWRSOL009,SOL,2041,0.2477
KENYA,PWRSOL009,SOL,2042,0.2477
KENYA,PWRSOL009,SOL,2043,0.2477
KENYA,PWRSOL009,SOL,2044,0.2477
KENYA,PWRSOL009,SOL,2045,0.2477
KENYA,PWRSOL010,SOL,2021,0.2477
KENYA,PWRSOL010,SOL,2022,0.2477
KENYA,PWRSOL010,SOL,2023,0.2477
KENYA,PWRSOL010,SOL,2024,0.2477
KENYA,PWRSOL010,SOL,2025,0.2477
KENYA,PWRSOL010,SOL,2026,0.2477
KENYA,PWRSOL010,SOL,2027,0.2477
KENYA,PWRSOL010,SOL,2028,0.2477
KENYA,PWRSOL010,SOL,2029,0.2477
KENYA,PWRSOL010,SOL,2030,0.2477
KENYA,PWRSOL010,SOL,2031,0.2477
KENYA,PWRSOL010,SOL,2032,0.2477
KENYA,PWRSOL010,SOL,2033,0.2477
KENYA,PWRSOL010,SOL,2034,0.2477
KENYA,PWRSOL010,SOL,2035,0.2477
KENYA,PWRSOL010,SOL,2036,0.2477
KENYA,PWRSOL010,SOL,2037,0.2477
KENYA,PWRSOL010,SOL,2038,0.2477
KENYA,PWRSOL010,SOL,2039,0.2477
KENYA,PWRSOL010,SOL,2040,0.2477
KENYA,PWRSOL011,SOL,2019,0.0015
KENYA,PWRSOL011,SOL,2020,0.0015
KENYA,PWRSOL011,SOL,2021,0.0015
KENYA,PWRSOL011,SOL,2022,0.0015
KENYA,PWRSOL011,SOL,2023,0.0015
KENYA,PWRSOL011,SOL,2024,0.0015
KENYA,PWRSOL011,SOL,2025,0.0015
KENYA,PWRSOL011,SOL,2026,0.0015
KENYA,PWRSOL011,SOL,2027,0.0015
KENYA,PWRSOL011,SOL,2028,0.0015
KENYA,PWRSOL011,SOL,2029,0.0015
KENYA,PWRSOL011,SOL,2030,0.0015
KENYA,PWRSOL011,SOL,2031,0.0015
KENYA,PWRSOL011,SOL,2032,0.0015
KENYA,PWRSOL011,SOL,2033,0.0015
KENYA,PWRSOL011,SOL,2034,0.0015
KENYA,PWRSOL011,SOL,2035,0.0015
KENYA,PWRSOL011,SOL,2036,0.0015
KENYA,PWRSOL011,SOL,2037,0.0015
KENYA,PWRSOL012,SOL,2021,0.2477
